ImageId,Label
7554,5
7555,9
7556,3
7557,0
7558,5
7559,2
7560,0
7561,8
7562,0
7563,0
7564,2
7565,5
7566,5
7567,8
7568,5
7569,4
7570,7
7571,5
7572,4
7573,1
7574,5
7575,3
7576,7
7577,7
7578,7
7579,3
7580,1
7581,4
7582,3
7583,8
7584,4
7585,0
7586,7
7587,0
7588,6
7589,0
7590,9
7591,8
7592,1
7593,5
7594,8
7595,5
7596,6
7597,8
7598,7
7599,4
7600,1
7601,4
7602,4
7603,0
7604,2
7605,0
7606,4
7607,5
7608,5
7609,8
7610,8
7611,8
7612,9
7613,6
7614,6
7615,5
7616,1
7617,5
7618,7
7619,3
7620,5
7621,2
7622,2
7623,2
7624,3
7625,8
7626,6
7627,4
7628,8
7629,5
7630,1
7631,2
7632,7
7633,5
7634,5
7635,0
7636,4
7637,6
7638,6
7639,8
7640,4
7641,4
7642,6
7643,5
7644,5
7645,5
7646,9
7647,4
7648,6
7649,1
7650,8
7651,0
7652,2
7653,9
7654,5
7655,3
7656,3
7657,3
7658,2
7659,8
7660,1
7661,3
7662,6
7663,3
7664,4
7665,6
7666,4
7667,6
7668,3
7669,0
7670,0
7671,5
7672,5
7673,0
7674,7
7675,9
7676,1
7677,3
7678,1
7679,4
7680,8
7681,7
7682,5
7683,8
7684,0
7685,0
7686,0
7687,2
7688,6
7689,9
7690,7
7691,8
7692,4
7693,9
7694,5
7695,7
7696,4
7697,0
7698,7
7699,6
7700,8
7701,1
7702,4
7703,1
7704,3
7705,0
7706,8
7707,7
7708,8
7709,1
7710,3
7711,4
7712,1
7713,5
7714,2
7715,3
7716,0
7717,7
7718,1
7719,0
7720,3
7721,8
7722,5
7723,0
7724,3
7725,1
7726,5
7727,4
7728,5
7729,3
7730,8
7731,1
7732,6
7733,6
7734,1
7735,4
7736,7
7737,3
7738,7
7739,8
7740,6
7741,0
7742,5
7743,6
7744,6
7745,4
7746,5
7747,5
7748,2
7749,2
7750,6
7751,1
7752,5
7753,6
7754,0
7755,3
7756,2
7757,6
7758,6
7759,1
7760,5
7761,9
7762,5
7763,4
7764,6
7765,1
7766,1
7767,7
7768,2
7769,2
7770,5
7771,8
7772,1
7773,0
7774,4
7775,8
7776,6
7777,1
7778,9
7779,5
7780,1
7781,3
7782,6
7783,6
7784,7
7785,6
7786,7
7787,3
7788,8
7789,1
7790,1
7791,6
7792,4
7793,8
7794,1
7795,4
7796,4
7797,1
7798,4
7799,1
7800,1
7801,7
7802,9
7803,6
7804,3
7805,8
7806,6
7807,5
7808,6
7809,2
7810,5
7811,9
7812,4
7813,3
7814,1
7815,6
7816,6
7817,3
7818,0
7819,7
7820,4
7821,4
7822,6
7823,1
7824,1
7825,5
7826,5
7827,1
7828,1
7829,6
7830,9
7831,2
7832,7
7833,7
7834,5
7835,1
7836,9
7837,3
7838,9
7839,2
7840,9
7841,4
7842,9
7843,8
7844,2
7845,7
7846,1
7847,8
7848,6
7849,9
7850,5
7851,3
7852,6
7853,8
7854,8
7855,8
7856,9
7857,2
7858,8
7859,3
7860,4
7861,0
7862,8
7863,9
7864,6
7865,5
7866,0
7867,6
7868,7
7869,8
7870,9
7871,7
7872,4
7873,2
7874,7
7875,2
7876,8
7877,0
7878,0
7879,4
7880,2
7881,9
7882,0
7883,1
7884,9
7885,9
7886,9
7887,1
7888,7
7889,0
7890,7
7891,0
7892,3
7893,1
7894,2
7895,8
7896,1
7897,4
7898,4
7899,0
7900,7
7901,0
7902,9
7903,8
7904,1
7905,8
7906,8
7907,1
7908,2
7909,5
7910,5
7911,1
7912,0
7913,8
7914,8
7915,0
7916,3
7917,7
7918,0
7919,5
7920,3
7921,7
7922,7
7923,0
7924,5
7925,5
7926,2
7927,5
7928,2
7929,2
7930,7
7931,2
7932,7
7933,5
7934,6
7935,7
7936,6
7937,2
7938,4
7939,0
7940,1
7941,8
7942,0
7943,6
7944,9
7945,4
7946,6
7947,6
7948,2
7949,4
7950,4
7951,0
7952,1
7953,7
7954,9
7955,8
7956,2
7957,3
7958,3
7959,1
7960,4
7961,5
7962,2
7963,2
7964,7
7965,4
7966,1
7967,7
7968,4
7969,8
7970,9
7971,6
7972,8
7973,7
7974,8
7975,7
7976,0
7977,4
7978,4
7979,8
7980,5
7981,5
7982,0
7983,3
7984,6
7985,9
7986,4
7987,1
7988,0
7989,1
7990,2
7991,8
7992,1
7993,6
7994,0
7995,1
7996,2
7997,6
7998,3
7999,3
8000,2
8001,0
8002,6
8003,9
8004,2
8005,1
8006,3
8007,2
8008,2
8009,8
8010,0
8011,6
8012,1
8013,1
8014,1
8015,7
8016,4
8017,8
8018,3
8019,1
8020,9
8021,5
8022,5
8023,1
8024,8
8025,5
8026,0
8027,3
8028,3
8029,7
8030,5
8031,4
8032,5
8033,7
8034,3
8035,5
8036,7
8037,8
8038,0
8039,3
8040,1
8041,4
8042,0
8043,9
8044,1
8045,7
8046,9
8047,1
8048,6
8049,7
8050,1
8051,3
8052,5
8053,4
8054,4
8055,4
8056,0
8057,3
8058,5
8059,1
8060,4
8061,2
8062,1
8063,4
8064,0
8065,1
8066,1
8067,7
8068,3
8069,7
8070,1
8071,3
8072,3
8073,0
8074,4
8075,9
8076,4
8077,6
8078,8
8079,2
8080,9
8081,5
8082,1
8083,9
8084,5
8085,0
8086,4
8087,2
8088,3
8089,4
8090,8
8091,6
8092,7
8093,2
8094,5
8095,5
8096,8
8097,0
8098,1
8099,4
8100,7
8101,3
8102,6
8103,6
8104,5
8105,1
8106,9
8107,3
8108,0
8109,3
8110,8
8111,9
8112,7
8113,1
8114,3
8115,0
8116,5
8117,7
8118,4
8119,0
8120,4
8121,3
8122,9
8123,8
8124,2
8125,8
8126,3
8127,1
8128,5
8129,8
8130,3
8131,7
8132,5
8133,0
8134,3
8135,5
8136,4
8137,4
8138,2
8139,5
8140,9
8141,6
8142,6
8143,0
8144,2
8145,4
8146,1
8147,9
8148,8
8149,5
8150,0
8151,3
8152,8
8153,3
8154,0
8155,1
8156,1
8157,2
8158,9
8159,6
8160,1
8161,1
8162,0
8163,7
8164,2
8165,8
8166,4
8167,7
8168,7
8169,1
8170,4
8171,1
8172,8
8173,6
8174,7
8175,7
8176,6
8177,3
8178,2
8179,4
8180,1
8181,4
8182,5
8183,8
8184,3
8185,5
8186,4
8187,8
8188,4
8189,6
8190,6
8191,1
8192,7
8193,5
8194,8
8195,1
8196,3
8197,2
8198,2
8199,7
8200,0
8201,0
8202,2
8203,9
8204,1
8205,3
8206,3
8207,3
8208,3
8209,9
8210,3
8211,4
8212,1
8213,2
8214,6
8215,8
8216,1
8217,9
8218,5
8219,4
8220,7
8221,9
8222,0
8223,7
8224,2
8225,9
8226,9
8227,1
8228,4
8229,0
8230,6
8231,7
8232,8
8233,7
8234,9
8235,7
8236,2
8237,4
8238,4
8239,4
8240,6
8241,3
8242,1
8243,9
8244,3
8245,6
8246,6
8247,3
8248,2
8249,8
8250,2
8251,8
8252,2
8253,4
8254,0
8255,6
8256,0
8257,7
8258,5
8259,5
8260,0
8261,1
8262,6
8263,5
8264,2
8265,3
8266,0
8267,3
8268,0
8269,0
8270,8
8271,4
8272,5
8273,0
8274,5
8275,3
8276,0
8277,2
8278,3
8279,1
8280,2
8281,4
8282,3
8283,0
8284,2
8285,0
8286,7
8287,9
8288,3
8289,3
8290,9
8291,6
8292,5
8293,9
8294,8
8295,1
8296,8
8297,0
8298,5
8299,5
8300,1
8301,4
8302,5
8303,1
8304,7
8305,5
8306,7
8307,6
8308,2
8309,1
8310,1
8311,0
8312,5
8313,0
8314,4
8315,1
8316,9
8317,5
8318,3
8319,4
8320,5
8321,3
8322,8
8323,8
8324,3
8325,7
8326,8
8327,2
8328,2
8329,9
8330,8
8331,3
8332,0
8333,6
8334,7
8335,6
8336,2
8337,8
8338,6
8339,2
8340,1
8341,5
8342,7
8343,2
8344,1
8345,2
8346,3
8347,9
8348,4
8349,1
8350,9
8351,2
8352,8
8353,4
8354,6
8355,7
8356,8
8357,4
8358,4
8359,8
8360,4
8361,3
8362,1
8363,2
8364,0
8365,2
8366,9
8367,6
8368,1
8369,5
8370,0
8371,8
8372,5
8373,2
8374,7
8375,5
8376,8
8377,1
8378,5
8379,1
8380,1
8381,0
8382,5
8383,4
8384,2
8385,0
8386,0
8387,4
8388,0
8389,2
8390,7
8391,7
8392,5
8393,2
8394,5
8395,4
8396,6
8397,3
8398,9
8399,5
8400,4
8401,0
8402,5
8403,6
8404,3
8405,3
8406,3
8407,1
8408,6
8409,2
8410,4
8411,4
8412,4
8413,0
8414,5
8415,1
8416,8
8417,0
8418,3
8419,4
8420,5
8421,0
8422,2
8423,2
8424,0
8425,1
8426,1
8427,6
8428,1
8429,4
8430,3
8431,1
8432,5
8433,9
8434,9
8435,2
8436,5
8437,2
8438,0
8439,2
8440,4
8441,7
8442,8
8443,2
8444,8
8445,4
8446,4
8447,4
8448,4
8449,8
8450,0
8451,5
8452,8
8453,5
8454,4
8455,7
8456,4
8457,4
8458,9
8459,2
8460,4
8461,8
8462,3
8463,0
8464,9
8465,8
8466,7
8467,6
8468,2
8469,4
8470,2
8471,6
8472,3
8473,2
8474,7
8475,5
8476,1
8477,0
8478,2
8479,9
8480,9
8481,0
8482,4
8483,4
8484,7
8485,0
8486,5
8487,4
8488,4
8489,1
8490,5
8491,6
8492,6
8493,8
8494,1
8495,2
8496,8
8497,3
8498,3
8499,2
8500,9
8501,7
8502,1
8503,4
8504,4
8505,6
8506,9
8507,0
8508,2
8509,4
8510,4
8511,5
8512,7
8513,8
8514,9
8515,4
8516,2
8517,4
8518,1
8519,7
8520,8
8521,2
8522,8
8523,0
8524,1
8525,2
8526,9
8527,9
8528,7
8529,0
8530,1
8531,2
8532,7
8533,9
8534,4
8535,2
8536,1
8537,4
8538,5
8539,0
8540,8
8541,6
8542,1
8543,9
8544,5
8545,1
8546,6
8547,2
8548,1
8549,8
8550,0
8551,5
8552,1
8553,4
8554,9
8555,6
8556,6
8557,5
8558,1
8559,1
8560,7
8561,9
8562,4
8563,2
8564,7
8565,3
8566,4
8567,6
8568,0
8569,6
8570,3
8571,0
8572,6
8573,3
8574,0
8575,1
8576,3
8577,2
8578,6
8579,3
8580,2
8581,0
8582,5
8583,7
8584,1
8585,3
8586,9
8587,0
8588,2
8589,0
8590,5
8591,8
8592,9
8593,6
8594,6
8595,5
8596,2
8597,4
8598,7
8599,2
8600,2
8601,7
8602,9
8603,1
8604,3
8605,9
8606,1
8607,8
8608,6
8609,4
8610,3
8611,7
8612,6
8613,0
8614,0
8615,4
8616,8
8617,4
8618,8
8619,8
8620,3
8621,5
8622,1
8623,7
8624,7
8625,1
8626,4
8627,1
8628,6
8629,3
8630,4
8631,7
8632,6
8633,6
8634,1
8635,9
8636,4
8637,0
8638,0
8639,4
8640,4
8641,8
8642,3
8643,1
8644,7
8645,5
8646,8
8647,3
8648,7
8649,4
8650,1
8651,0
8652,3
8653,2
8654,4
8655,3
8656,2
8657,2
8658,6
8659,0
8660,9
8661,9
8662,2
8663,3
8664,1
8665,8
8666,6
8667,4
8668,2
8669,2
8670,1
8671,7
8672,3
8673,1
8674,4
8675,5
8676,0
8677,6
8678,8
8679,1
8680,7
8681,8
8682,3
8683,7
8684,6
8685,7
8686,7
8687,3
8688,7
8689,2
8690,4
8691,5
8692,7
8693,7
8694,9
8695,0
8696,9
8697,1
8698,8
8699,1
8700,8
8701,4
8702,4
8703,1
8704,9
8705,9
8706,6
8707,1
8708,7
8709,5
8710,3
8711,5
8712,3
8713,7
8714,8
8715,0
8716,0
8717,1
8718,0
8719,3
8720,6
8721,6
8722,1
8723,9
8724,4
8725,0
8726,1
8727,0
8728,2
8729,0
8730,6
8731,7
8732,7
8733,5
8734,3
8735,1
8736,8
8737,9
8738,9
8739,2
8740,4
8741,4
8742,8
8743,5
8744,0
8745,6
8746,5
8747,6
8748,8
8749,3
8750,4
8751,1
8752,8
8753,4
8754,6
8755,8
8756,7
8757,1
8758,8
8759,6
8760,8
8761,1
8762,2
8763,3
8764,3
8765,2
8766,3
8767,3
8768,6
8769,8
8770,2
8771,7
8772,6
8773,8
8774,8
8775,0
8776,9
8777,8
8778,7
8779,7
8780,5
8781,3
8782,1
8783,2
8784,3
8785,1
8786,4
8787,3
8788,6
8789,4
8790,8
8791,3
8792,1
8793,3
8794,6
8795,9
8796,6
8797,7
8798,0
8799,3
8800,9
8801,0
8802,7
8803,7
8804,2
8805,0
8806,0
8807,9
8808,3
8809,5
8810,7
8811,9
8812,8
8813,6
8814,0
8815,7
8816,7
8817,2
8818,8
8819,7
8820,9
8821,1
8822,2
8823,3
8824,6
8825,0
8826,7
8827,8
8828,1
8829,0
8830,3
8831,6
8832,9
8833,9
8834,5
8835,0
8836,5
8837,0
8838,1
8839,1
8840,1
8841,2
8842,5
8843,9
8844,5
8845,4
8846,0
8847,3
8848,5
8849,1
8850,2
8851,7
8852,6
8853,5
8854,3
8855,0
8856,5
8857,6
8858,9
8859,0
8860,7
8861,8
8862,1
8863,7
8864,1
8865,8
8866,5
8867,2
8868,7
8869,9
8870,7
8871,8
8872,2
8873,1
8874,2
8875,5
8876,4
8877,9
8878,2
8879,1
8880,3
8881,1
8882,8
8883,5
8884,6
8885,2
8886,7
8887,3
8888,9
8889,7
8890,4
8891,3
8892,6
8893,3
8894,1
8895,1
8896,7
8897,5
8898,3
8899,5
8900,2
8901,4
8902,9
8903,7
8904,9
8905,3
8906,9
8907,1
8908,1
8909,1
8910,8
8911,1
8912,6
8913,2
8914,6
8915,6
8916,5
8917,8
8918,2
8919,9
8920,7
8921,0
8922,3
8923,5
8924,7
8925,8
8926,7
8927,8
8928,8
8929,9
8930,3
8931,7
8932,1
8933,8
8934,5
8935,4
8936,7
8937,5
8938,3
8939,0
8940,5
8941,9
8942,7
8943,0
8944,7
8945,7
8946,4
8947,4
8948,5
8949,8
8950,9
8951,2
8952,4
8953,7
8954,5
8955,1
8956,4
8957,4
8958,9
8959,6
8960,4
8961,2
8962,0
8963,2
8964,6
8965,2
8966,2
8967,8
8968,4
8969,1
8970,6
8971,1
8972,2
8973,2
8974,1
8975,3
8976,1
8977,2
8978,4
8979,6
8980,4
8981,3
8982,5
8983,5
8984,5
8985,1
8986,0
8987,1
8988,1
8989,9
8990,1
8991,7
8992,2
8993,6
8994,9
8995,6
8996,5
8997,2
8998,5
8999,2
9000,8
9001,9
9002,3
9003,4
9004,8
9005,3
9006,7
9007,3
9008,5
9009,6
9010,5
9011,9
9012,8
9013,3
9014,7
9015,0
9016,4
9017,3
9018,1
9019,0
9020,1
9021,6
9022,4
9023,2
9024,1
9025,9
9026,7
9027,0
9028,9
9029,3
9030,1
9031,6
9032,3
9033,5
9034,0
9035,8
9036,2
9037,6
9038,5
9039,7
9040,9
9041,0
9042,2
9043,0
9044,8
9045,4
9046,0
9047,9
9048,4
9049,6
9050,0
9051,7
9052,5
9053,0
9054,1
9055,9
9056,6
9057,1
9058,1
9059,2
9060,7
9061,0
9062,3
9063,3
9064,8
9065,9
9066,4
9067,8
9068,4
9069,8
9070,4
9071,9
9072,9
9073,8
9074,6
9075,9
9076,8
9077,3
9078,0
9079,9
9080,6
9081,7
9082,8
9083,3
9084,5
9085,8
9086,1
9087,2
9088,7
9089,8
9090,7
9091,1
9092,6
9093,8
9094,3
9095,1
9096,6
9097,8
9098,7
9099,6
9100,9
9101,1
9102,5
9103,9
9104,0
9105,7
9106,4
9107,3
9108,3
9109,3
9110,4
9111,5
9112,9
9113,3
9114,0
9115,5
9116,2
9117,0
9118,6
9119,1
9120,6
9121,7
9122,9
9123,0
9124,4
9125,5
9126,4
9127,3
9128,1
9129,9
9130,4
9131,8
9132,7
9133,2
9134,4
9135,2
9136,6
9137,7
9138,9
9139,7
9140,2
9141,4
9142,6
9143,3
9144,7
9145,5
9146,9
9147,4
9148,2
9149,2
9150,9
9151,6
9152,7
9153,0
9154,5
9155,0
9156,0
9157,3
9158,3
9159,5
9160,3
9161,7
9162,6
9163,2
9164,2
9165,4
9166,9
9167,0
9168,5
9169,3
9170,1
9171,8
9172,5
9173,9
9174,9
9175,7
9176,1
9177,4
9178,3
9179,6
9180,7
9181,8
9182,1
9183,6
9184,4
9185,1
9186,4
9187,9
9188,7
9189,1
9190,3
9191,0
9192,8
9193,7
9194,8
9195,7
9196,1
9197,6
9198,9
9199,4
9200,8
9201,2
9202,7
9203,6
9204,9
9205,5
9206,0
9207,8
9208,4
9209,1
9210,6
9211,8
9212,1
9213,9
9214,4
9215,3
9216,8
9217,4
9218,0
9219,9
9220,4
9221,4
9222,9
9223,3
9224,7
9225,2
9226,8
9227,0
9228,4
9229,3
9230,7
9231,4
9232,4
9233,6
9234,5
9235,3
9236,0
9237,5
9238,5
9239,1
9240,4
9241,6
9242,3
9243,5
9244,9
9245,3
9246,5
9247,1
9248,3
9249,8
9250,0
9251,9
9252,2
9253,3
9254,8
9255,9
9256,2
9257,4
9258,3
9259,1
9260,0
9261,7
9262,7
9263,5
9264,6
9265,5
9266,4
9267,5
9268,8
9269,2
9270,0
9271,3
9272,7
9273,7
9274,0
9275,8
9276,3
9277,8
9278,5
9279,2
9280,0
9281,9
9282,5
9283,7
9284,2
9285,0
9286,1
9287,0
9288,3
9289,9
9290,2
9291,4
9292,4
9293,1
9294,4
9295,3
9296,2
9297,9
9298,1
9299,1
9300,9
9301,0
9302,2
9303,7
9304,4
9305,7
9306,8
9307,6
9308,7
9309,7
9310,7
9311,6
9312,7
9313,9
9314,4
9315,7
9316,1
9317,1
9318,8
9319,1
9320,1
9321,1
9322,1
9323,6
9324,3
9325,1
9326,1
9327,5
9328,6
9329,1
9330,3
9331,8
9332,1
9333,0
9334,4
9335,3
9336,9
9337,9
9338,5
9339,0
9340,5
9341,9
9342,6
9343,3
9344,0
9345,7
9346,2
9347,2
9348,4
9349,2
9350,0
9351,6
9352,7
9353,7
9354,0
9355,4
9356,7
9357,3
9358,5
9359,8
9360,7
9361,4
9362,0
9363,7
9364,4
9365,2
9366,4
9367,2
9368,9
9369,2
9370,6
9371,0
9372,4
9373,4
9374,2
9375,8
9376,0
9377,9
9378,9
9379,6
9380,1
9381,6
9382,6
9383,7
9384,9
9385,1
9386,3
9387,8
9388,0
9389,9
9390,4
9391,4
9392,9
9393,0
9394,0
9395,3
9396,1
9397,1
9398,0
9399,2
9400,5
9401,2
9402,0
9403,9
9404,2
9405,3
9406,6
9407,2
9408,0
9409,5
9410,7
9411,2
9412,9
9413,4
9414,1
9415,5
9416,1
9417,4
9418,1
9419,6
9420,4
9421,2
9422,1
9423,5
9424,9
9425,6
9426,0
9427,4
9428,4
9429,1
9430,3
9431,3
9432,3
9433,0
9434,4
9435,1
9436,5
9437,6
9438,1
9439,2
9440,0
9441,7
9442,8
9443,6
9444,4
9445,1
9446,2
9447,8
9448,4
9449,4
9450,8
9451,2
9452,1
9453,1
9454,9
9455,5
9456,1
9457,4
9458,0
9459,2
9460,7
9461,1
9462,4
9463,0
9464,9
9465,4
9466,4
9467,4
9468,5
9469,1
9470,7
9471,9
9472,6
9473,4
9474,5
9475,8
9476,7
9477,1
9478,4
9479,7
9480,9
9481,7
9482,8
9483,0
9484,8
9485,6
9486,9
9487,8
9488,3
9489,1
9490,2
9491,8
9492,1
9493,1
9494,9
9495,5
9496,8
9497,8
9498,6
9499,0
9500,7
9501,6
9502,4
9503,6
9504,3
9505,2
9506,6
9507,0
9508,9
9509,1
9510,6
9511,5
9512,2
9513,7
9514,3
9515,4
9516,3
9517,1
9518,0
9519,6
9520,8
9521,7
9522,6
9523,4
9524,0
9525,5
9526,0
9527,9
9528,7
9529,5
9530,3
9531,6
9532,4
9533,4
9534,9
9535,7
9536,7
9537,4
9538,2
9539,2
9540,1
9541,1
9542,5
9543,3
9544,5
9545,4
9546,7
9547,9
9548,3
9549,4
9550,8
9551,7
9552,7
9553,1
9554,1
9555,9
9556,9
9557,4
9558,4
9559,3
9560,0
9561,3
9562,7
9563,8
9564,1
9565,6
9566,4
9567,0
9568,6
9569,2
9570,9
9571,0
9572,6
9573,3
9574,6
9575,6
9576,6
9577,5
9578,1
9579,0
9580,9
9581,3
9582,6
9583,3
9584,0
9585,0
9586,7
9587,2
9588,0
9589,3
9590,2
9591,5
9592,7
9593,9
9594,6
9595,4
9596,8
9597,4
9598,4
9599,8
9600,9
9601,8
9602,8
9603,9
9604,1
9605,5
9606,1
9607,1
9608,6
9609,7
9610,0
9611,2
9612,8
9613,2
9614,2
9615,5
9616,5
9617,2
9618,6
9619,1
9620,1
9621,4
9622,0
9623,9
9624,4
9625,3
9626,7
9627,9
9628,3
9629,0
9630,2
9631,9
9632,6
9633,3
9634,3
9635,3
9636,2
9637,3
9638,4
9639,6
9640,7
9641,9
9642,5
9643,6
9644,7
9645,3
9646,3
9647,3
9648,1
9649,2
9650,4
9651,5
9652,9
9653,9
9654,4
9655,1
9656,9
9657,7
9658,1
9659,8
9660,2
9661,8
9662,0
9663,6
9664,2
9665,9
9666,6
9667,7
9668,1
9669,2
9670,7
9671,8
9672,6
9673,0
9674,8
9675,5
9676,1
9677,7
9678,7
9679,3
9680,5
9681,3
9682,9
9683,4
9684,4
9685,0
9686,4
9687,1
9688,9
9689,1
9690,5
9691,2
9692,1
9693,6
9694,6
9695,0
9696,9
9697,6
9698,6
9699,0
9700,2
9701,1
9702,7
9703,9
9704,5
9705,8
9706,8
9707,7
9708,2
9709,3
9710,0
9711,2
9712,1
9713,9
9714,9
9715,9
9716,1
9717,3
9718,2
9719,6
9720,9
9721,0
9722,3
9723,7
9724,4
9725,1
9726,8
9727,1
9728,7
9729,5
9730,4
9731,2
9732,0
9733,0
9734,6
9735,4
9736,6
9737,4
9738,7
9739,9
9740,6
9741,7
9742,8
9743,0
9744,2
9745,3
9746,7
9747,8
9748,7
9749,2
9750,3
9751,4
9752,4
9753,4
9754,6
9755,8
9756,6
9757,6
9758,1
9759,2
9760,8
9761,1
9762,7
9763,6
9764,7
9765,1
9766,8
9767,7
9768,6
9769,2
9770,9
9771,7
9772,5
9773,8
9774,4
9775,6
9776,8
9777,0
9778,1
9779,7
9780,3
9781,2
9782,0
9783,8
9784,8
9785,3
9786,5
9787,4
9788,1
9789,8
9790,6
9791,4
9792,1
9793,0
9794,1
9795,1
9796,0
9797,2
9798,4
9799,5
9800,6
9801,4
9802,3
9803,8
9804,6
9805,2
9806,6
9807,9
9808,8
9809,4
9810,6
9811,1
9812,6
9813,2
9814,5
9815,7
9816,4
9817,9
9818,1
9819,3
9820,8
9821,2
9822,8
9823,4
9824,9
9825,5
9826,8
9827,8
9828,4
9829,2
9830,6
9831,1
9832,5
9833,5
9834,3
9835,6
9836,7
9837,0
9838,3
9839,4
9840,6
9841,6
9842,3
9843,6
9844,1
9845,3
9846,7
9847,7
9848,2
9849,7
9850,3
9851,3
9852,3
9853,5
9854,1
9855,2
9856,1
9857,5
9858,1
9859,1
9860,6
9861,0
9862,2
9863,9
9864,6
9865,9
9866,6
9867,6
9868,5
9869,1
9870,0
9871,0
9872,7
9873,6
9874,9
9875,5
9876,1
9877,7
9878,6
9879,9
9880,7
9881,4
9882,8
9883,2
9884,3
9885,5
9886,8
9887,6
9888,8
9889,2
9890,1
9891,0
9892,8
9893,9
9894,2
9895,4
9896,4
9897,0
9898,0
9899,9
9900,6
9901,8
9902,0
9903,3
9904,9
9905,3
9906,9
9907,7
9908,9
9909,7
9910,3
9911,7
9912,2
9913,8
9914,2
9915,3
9916,8
9917,2
9918,1
9919,2
9920,7
9921,2
9922,1
9923,2
9924,7
9925,1
9926,4
9927,0
9928,5
9929,3
9930,4
9931,5
9932,3
9933,3
9934,8
9935,6
9936,9
9937,9
9938,0
9939,2
9940,5
9941,7
9942,4
9943,6
9944,8
9945,6
9946,2
9947,3
9948,3
9949,7
9950,8
9951,8
9952,4
9953,9
9954,7
9955,0
9956,3
9957,8
9958,7
9959,4
9960,8
9961,2
9962,8
9963,7
9964,7
9965,5
9966,7
9967,8
9968,0
9969,7
9970,5
9971,1
9972,5
9973,9
9974,9
9975,0
9976,4
9977,9
9978,9
9979,4
9980,7
9981,9
9982,0
9983,1
9984,4
9985,3
9986,5
9987,3
9988,0
9989,9
9990,4
9991,4
9992,8
9993,6
9994,1
9995,2
9996,1
9997,1
9998,9
9999,2
10000,7
10001,7
10002,0
10003,1
10004,5
10005,1
10006,6
10007,9
10008,8
10009,3
10010,4
10011,0
10012,3
10013,1
10014,0
10015,5
10016,3
10017,9
10018,8
10019,1
10020,7
10021,8
10022,8
10023,6
10024,8
10025,1
10026,1
10027,7
10028,1
10029,4
10030,8
10031,0
10032,8
10033,5
10034,6
10035,0
10036,7
10037,7
10038,1
10039,6
10040,8
10041,0
10042,1
10043,2
10044,1
10045,0
10046,5
10047,4
10048,5
10049,1
10050,2
10051,1
10052,1
10053,2
10054,7
10055,3
10056,3
10057,6
10058,5
10059,2
10060,8
10061,5
10062,9
10063,8
10064,4
10065,3
10066,5
10067,3
10068,4
10069,2
10070,6
10071,6
10072,3
10073,5
10074,4
10075,6
10076,3
10077,1
10078,2
10079,7
10080,9
10081,0
10082,3
10083,4
10084,9
10085,6
10086,8
10087,6
10088,4
10089,3
10090,8
10091,4
10092,8
10093,4
10094,1
10095,1
10096,7
10097,3
10098,8
10099,1
10100,2
10101,3
10102,3
10103,9
10104,4
10105,7
10106,2
10107,4
10108,0
10109,1
10110,4
10111,3
10112,6
10113,2
10114,4
10115,1
10116,5
10117,9
10118,7
10119,1
10120,7
10121,6
10122,6
10123,1
10124,6
10125,7
10126,4
10127,8
10128,2
10129,1
10130,9
10131,9
10132,4
10133,2
10134,5
10135,5
10136,3
10137,9
10138,0
10139,6
10140,2
10141,5
10142,6
10143,0
10144,3
10145,4
10146,3
10147,6
10148,7
10149,6
10150,0
10151,3
10152,5
10153,5
10154,8
10155,4
10156,0
10157,6
10158,9
10159,5
10160,6
10161,0
10162,1
10163,7
10164,0
10165,7
10166,5
10167,6
10168,4
10169,3
10170,4
10171,4
10172,6
10173,2
10174,2
10175,4
10176,7
10177,7
10178,3
10179,2
10180,8
10181,7
10182,4
10183,9
10184,2
10185,4
10186,7
10187,1
10188,3
10189,9
10190,4
10191,0
10192,1
10193,2
10194,9
10195,7
10196,7
10197,9
10198,3
10199,4
10200,5
10201,5
10202,1
10203,5
10204,5
10205,6
10206,1
10207,2
10208,8
10209,8
10210,4
10211,6
10212,7
10213,3
10214,6
10215,1
10216,0
10217,5
10218,4
10219,0
10220,3
10221,1
10222,1
10223,5
10224,5
10225,3
10226,1
10227,2
10228,4
10229,6
10230,9
10231,2
10232,4
10233,1
10234,7
10235,9
10236,8
10237,5
10238,1
10239,1
10240,4
10241,3
10242,6
10243,2
10244,2
10245,1
10246,6
10247,7
10248,7
10249,1
10250,7
10251,3
10252,0
10253,1
10254,1
10255,5
10256,3
10257,1
10258,1
10259,3
10260,2
10261,7
10262,1
10263,2
10264,1
10265,8
10266,8
10267,0
10268,7
10269,5
10270,5
10271,4
10272,0
10273,8
10274,7
10275,7
10276,3
10277,4
10278,5
10279,8
10280,2
10281,0
10282,7
10283,4
10284,1
10285,1
10286,1
10287,1
10288,5
10289,4
10290,2
10291,1
10292,0
10293,2
10294,4
10295,7
10296,0
10297,2
10298,8
10299,0
10300,2
10301,1
10302,9
10303,3
10304,3
10305,3
10306,4
10307,4
10308,1
10309,1
10310,4
10311,2
10312,3
10313,1
10314,6
10315,9
10316,8
10317,5
10318,9
10319,8
10320,6
10321,7
10322,2
10323,1
10324,6
10325,3
10326,9
10327,6
10328,1
10329,7
10330,3
10331,3
10332,5
10333,7
10334,7
10335,6
10336,0
10337,8
10338,1
10339,7
10340,2
10341,2
10342,3
10343,2
10344,1
10345,3
10346,5
10347,4
10348,3
10349,1
10350,9
10351,7
